time_step,SI,S2,S3,SY1_G,SY1_L,SY2_G,SY2_L,SY3_G,SY3L,BawY,BY_G,BY_L
5561,0.0552285,0.185142,0.185142,0,5.52E-05,0,0.000185142,0,0.000185142,3.70284,0,0.00370284
5562,0.414787,0.414787,0.414787,0,0.000414787,0,0.000414787,0,0.000414787,8.29575,0,0.00829575
5563,0.478817,0.478817,0.478817,0,0.000478817,0,0.000478817,0,0.000478817,9.57634,0,0.00957634
5564,0.992848,0.509619,0.509619,0,0.000992848,0,0.000509619,0,0.000509619,10.1924,0,0.0101924
5565,3.48192,0.49834,3.15325,0,0.00348192,0,0.00049834,0,0.00315325,9.96679,0,0.00996679
5566,3.89705,0.434712,3.89705,0,0.00389705,0,0.000434712,0,0.00389705,8.69425,0,0.00869425
5567,3.12611,0.348714,3.12611,0,0.00312611,0,0.000348714,0,0.00312611,6.97428,0,0.00697428
5568,2.80837,0.284038,2.5463,0,0.00280837,0,0.000284038,0,0.0025463,5.68075,0,0.00568075
5569,2.77421,2.12668,2.25909,0,0.00277421,0,0.00212668,0,0.00225909,5.03998,0,0.00503998
5570,2.563,4.65627,2.54323,0,0.002563,0,0.00465627,0,0.00254323,4.65627,0,0.00465627
5571,2.69206,4.58732,2.58407,0,0.00269206,0,0.00458732,0,0.00258407,4.58732,0,0.00458732
5572,2.72352,4.18064,2.6817,0,0.00272352,0,0.00418064,0,0.0026817,4.18064,0,0.00418064
5573,1.21052,1.31653,0.844497,0,0.00121052,0,0.00131653,0,0.000844497,1.31653,0,0.00131653
5574,0,0,0,0,0,0,0,0,0,-8.92155,0.00892155,0
5575,-2.26203,0,0,0.00226203,0,0,0,0,0,-19.9089,0.0199089,0
5576,-15.3644,0,-10.4505,0.0153644,0,0,0,0.0104505,0,-32.6084,0.0326084,0
5577,-28.1549,-30.9669,-26.5148,0.0281549,0,0.0309669,0,0.0265148,0,-38.75,0.03875,0
5578,-39.8957,-44.156,-43.9334,0.0398957,0,0.044156,0,0.0439334,0,-44.5452,0.0445452,0
5579,-29.5152,-32.0113,-32.0002,0.0295152,0,0.0320113,0,0.0320002,0,-32.0307,0.0320307,0
5580,-36.1389,-37.4634,-37.4628,0.0361389,0,0.0374634,0,0.0374628,0,-37.4644,0.0374644,0
5581,-32.7874,-32.8536,-32.8536,0.0327874,0,0.0328536,0,0.0328536,0,-32.8537,0.0328537,0
5582,-27.8301,-27.8334,-27.8334,0.0278301,0,0.0278334,0,0.0278334,0,-27.8334,0.0278334,0
5583,-14.7996,-14.7997,-14.7997,0.0147996,0,0.0147997,0,0.0147997,0,-14.7997,0.0147997,0
5584,-1.42345,0.0202271,0.0202271,0.00142345,0,0,2.02E-05,0,2.02E-05,0.404541,0,0.000404541
5585,0.326415,0.326415,0.326415,0,0.000326415,0,0.000326415,0,0.000326415,6.52829,0,0.00652829
5586,0.473159,0.473159,0.473159,0,0.000473159,0,0.000473159,0,0.000473159,9.46317,0,0.00946317
5587,0.475519,0.475519,0.475519,0,0.000475519,0,0.000475519,0,0.000475519,9.51039,0,0.00951039
5588,1.79257,0.516439,1.08427,0,0.00179257,0,0.000516439,0,0.00108427,10.3288,0,0.0103288
5589,4.49634,0.501562,4.39356,0,0.00449634,0,0.000501562,0,0.00439356,10.0312,0,0.0100312
5590,3.94811,0.440408,3.94811,0,0.00394811,0,0.000440408,0,0.00394811,8.80816,0,0.00880816
5591,3.15735,0.352199,3.15735,0,0.00315735,0,0.000352199,0,0.00315735,7.04398,0,0.00704398
5592,3.19086,1.96703,2.59837,0,0.00319086,0,0.00196703,0,0.00259837,5.79691,0,0.00579691
5593,2.84269,5.16439,2.80167,0,0.00284269,0,0.00516439,0,0.00280167,5.16439,0,0.00516439
5594,2.91839,4.8174,2.75898,0,0.00291839,0,0.0048174,0,0.00275898,4.8174,0,0.0048174
5595,2.94977,4.59856,2.94977,0,0.00294977,0,0.00459856,0,0.00294977,4.59856,0,0.00459856
5596,2.73535,4.19868,2.88275,0,0.00273535,0,0.00419868,0,0.00288275,4.19868,0,0.00419868
5597,1.24754,1.39781,1.12485,0,0.00124754,0,0.00139781,0,0.00112485,1.39781,0,0.00139781
5598,0,0,0,0,0,0,0,0,0,-15.2474,0.0152474,0
5599,-6.63864,0,-2.64741,0.00663864,0,0,0,0.00264741,0,-26.8978,0.0268978,0
5600,-10.7021,0,-8.45778,0.0107021,0,0,0,0.00845778,0,-21.2054,0.0212054,0
5601,-23.6638,-27.2204,-20.6128,0.0236638,0,0.0272204,0,0.0206128,0,-33.1873,0.0331873,0
5602,-21.8311,-24.7859,-24.4556,0.0218311,0,0.0247859,0,0.0244556,0,-25.0843,0.0250843,0
5603,-25.675,-27.747,-27.7305,0.025675,0,0.027747,0,0.0277305,0,-27.7619,0.0277619,0
5604,-26.2315,-28.344,-28.3432,0.0262315,0,0.028344,0,0.0283432,0,-28.3448,0.0283448,0
5605,-31.7353,-33.9414,-33.9413,0.0317353,0,0.0339414,0,0.0339413,0,-33.9414,0.0339414,0
5606,-28.0757,-28.2235,-28.2235,0.0280757,0,0.0282235,0,0.0282235,0,-28.2235,0.0282235,0
5607,-20.7332,-20.7405,-20.7405,0.0207332,0,0.0207405,0,0.0207405,0,-20.7405,0.0207405,0
5608,-11.4097,-11.4101,-11.4101,0.0114097,0,0.0114101,0,0.0114101,0,-11.4101,0.0114101,0
5609,-0.942909,0.0734481,0.0734481,0.000942909,0,0,7.34E-05,0,7.34E-05,1.46896,0,0.00146896
5610,0.385644,0.385644,0.385644,0,0.000385644,0,0.000385644,0,0.000385644,7.71288,0,0.00771288
5611,0.487061,0.487061,0.487061,0,0.000487061,0,0.000487061,0,0.000487061,9.74121,0,0.00974121
5612,0.519586,0.519586,0.519586,0,0.000519586,0,0.000519586,0,0.000519586,10.3917,0,0.0103917
5613,2.81214,0.504148,2.22864,0,0.00281214,0,0.000504148,0,0.00222864,10.083,0,0.010083
5614,3.98607,0.444642,3.98607,0,0.00398607,0,0.000444642,0,0.00398607,8.89285,0,0.00889285
5615,3.18456,0.355234,3.18456,0,0.00318456,0,0.000355234,0,0.00318456,7.10469,0,0.00710469
5616,2.66992,0.297827,2.66992,0,0.00266992,0,0.000297827,0,0.00266992,5.95654,0,0.00595654
5617,2.69251,0.58663,2.30612,0,0.00269251,0,0.00058663,0,0.00230612,5.1449,0,0.0051449
5618,2.66696,4.84513,2.48093,0,0.00266696,0,0.00484513,0,0.00248093,4.84513,0,0.00484513
5619,2.67512,4.70873,2.59188,0,0.00267512,0,0.00470873,0,0.00259188,4.70873,0,0.00470873
5620,2.76151,4.23952,2.65868,0,0.00276151,0,0.00423952,0,0.00265868,4.23952,0,0.00423952
5621,1.00964,0.416185,0.266964,0,0.00100964,0,0.000416185,0,0.000266964,0.416185,0,0.000416185
5622,1.49908,1.8955,1.21588,0,0.00149908,0,0.0018955,0,0.00121588,1.8955,0,0.0018955
5623,1.3515,0.549812,0.35268,0,0.0013515,0,0.000549812,0,0.00035268,0.549812,0,0.000549812
5624,0,0,0,0,0,0,0,0,0,-13.5735,0.0135735,0
5625,-16.3886,0,-9.23799,0.0163886,0,0,0,0.00923799,0,-44.2101,0.0442101,0
5626,-15.5996,-11.1282,-9.93612,0.0155996,0,0.0111282,0,0.00993612,0,-22.3837,0.0223837,0
5627,-8.28552,-8.89772,-6.62139,0.00828552,0,0.00889772,0,0.00662139,0,-9.4605,0.0094605,0
5628,-15.9741,-19.0389,-18.9251,0.0159741,0,0.0190389,0,0.0189251,0,-19.0671,0.0190671,0
5629,-28.5423,-32.0865,-32.0808,0.0285423,0,0.0320865,0,0.0320808,0,-32.0879,0.0320879,0
5630,-23.6305,-25.5123,-25.512,0.0236305,0,0.0255123,0,0.025512,0,-25.5123,0.0255123,0
5631,-3.73537,-2.93581,-2.9358,0.00373537,0,0.00293581,0,0.0029358,0,-2.93582,0.00293582,0
5632,-0.0652145,0.138538,0.138538,6.52E-05,0,0,0.000138538,0,0.000138538,2.77076,0,0.00277076
5633,0.387631,0.387631,0.387631,0,0.000387631,0,0.000387631,0,0.000387631,7.75262,0,0.00775262
5634,0.460498,0.460498,0.460498,0,0.000460498,0,0.000460498,0,0.000460498,9.20996,0,0.00920996
5635,0.502549,0.489159,0.489159,0,0.000502549,0,0.000489159,0,0.000489159,9.78318,0,0.00978318
5636,3.07157,0.518575,2.43831,0,0.00307157,0,0.000518575,0,0.00243831,10.3715,0,0.0103715
5637,5.35616,0.496354,4.44965,0,0.00535616,0,0.000496354,0,0.00444965,9.92707,0,0.00992707
5638,4.9152,0.446478,4.00253,0,0.0049152,0,0.000446478,0,0.00400253,8.92957,0,0.00892957
5639,4.02539,0.365651,3.27794,0,0.00402539,0,0.000365651,0,0.00327794,7.31303,0,0.00731303
5640,3.35215,6.00224,3.12126,0,0.00335215,0,0.00600224,0,0.00312126,6.08994,0,0.00608994
5641,3.25416,5.29029,2.97748,0,0.00325416,0,0.00529029,0,0.00297748,5.29029,0,0.00529029
5642,3.41034,4.79042,3.07284,0,0.00341034,0,0.00479042,0,0.00307284,4.79042,0,0.00479042
5643,3.26309,4.58357,3.14881,0,0.00326309,0,0.00458357,0,0.00314881,4.58357,0,0.00458357
5644,3.28255,4.07317,3.27778,0,0.00328255,0,0.00407317,0,0.00327778,4.07317,0,0.00407317
5645,0.236242,0,0,0,0.000236242,0,0,0,0,-3.59427,0.00359427,0
5646,0.120591,0,0,0,0.000120591,0,0,0,0,-5.16094,0.00516094,0
5647,-0.923064,0,0,0.000923064,0,0,0,0,0,-14.5134,0.0145134,0
5648,-13.7098,0,-8.67438,0.0137098,0,0,0,0.00867438,0,-33.6553,0.0336553,0
5649,-11.4253,-4.35502,-6.84997,0.0114253,0,0.00435502,0,0.00684997,0,-16.4274,0.0164274,0
5650,-4.44879,-3.65848,-2.15501,0.00444879,0,0.00365848,0,0.00215501,0,-4.2621,0.0042621,0
5651,-8.53126,-10.1929,-6.07414,0.00853126,0,0.0101929,0,0.00607414,0,-10.223,0.010223,0
5652,-15.1493,-18.3502,-16.4487,0.0151493,0,0.0183502,0,0.0164487,0,-18.3517,0.0183517,0
5653,-18.0098,-20.4505,-20.3554,0.0180098,0,0.0204505,0,0.0203554,0,-20.4506,0.0204506,0
5654,-26.0081,-30.35,-30.3453,0.0260081,0,0.03035,0,0.0303453,0,-30.35,0.03035,0
5655,-20.4599,-22.1071,-22.1069,0.0204599,0,0.0221071,0,0.0221069,0,-22.1071,0.0221071,0
5656,-8.29568,-8.1033,-8.10329,0.00829568,0,0.0081033,0,0.00810329,0,-8.1033,0.0081033,0
5657,0.152514,0.209836,0.209836,0,0.000152514,0,0.000209836,0,0.000209836,4.19672,0,0.00419672
5658,0.455113,0.455113,0.455113,0,0.000455113,0,0.000455113,0,0.000455113,9.10225,0,0.00910225
5659,0.505197,0.505197,0.505197,0,0.000505197,0,0.000505197,0,0.000505197,10.1039,0,0.0101039
5660,0.729824,0.510331,0.531057,0,0.000729824,0,0.000510331,0,0.000531057,10.2066,0,0.0102066
5661,4.71602,0.483426,3.73246,0,0.00471602,0,0.000483426,0,0.00373246,9.66852,0,0.00966852
5662,4.85209,0.440745,3.95113,0,0.00485209,0,0.000440745,0,0.00395113,8.81491,0,0.00881491
5663,3.95815,0.359544,3.22319,0,0.00395815,0,0.000359544,0,0.00322319,7.19087,0,0.00719087
5664,3.3109,0.30075,2.69612,0,0.0033109,0,0.00030075,0,0.00269612,6.015,0,0.006015
5665,3.07191,4.49591,2.61137,0,0.00307191,0,0.00449591,0,0.00261137,5.30453,0,0.00530453
5666,3.00506,4.83988,2.66407,0,0.00300506,0,0.00483988,0,0.00266407,4.83988,0,0.00483988
5667,3.26675,4.62629,2.8515,0,0.00326675,0,0.00462629,0,0.0028515,4.62629,0,0.00462629
5668,2.76837,3.77236,2.4198,0,0.00276837,0,0.00377236,0,0.0024198,3.77236,0,0.00377236
5669,0.572953,0,0,0,0.000572953,0,0,0,0,-1.55202,0.00155202,0
5670,0.326526,0,0,0,0.000326526,0,0,0,0,-3.34139,0.00334139,0
5671,0.191884,0,0,0,0.000191884,0,0,0,0,-5.66782,0.00566782,0
5672,0.40131,0,0,0,0.00040131,0,0,0,0,-5.83907,0.00583907,0
5673,-7.68552,0,-0.813652,0.00768552,0,0,0,0.000813652,0,-21.4281,0.0214281,0
5674,-15.3953,0,-10.7782,0.0153953,0,0,0,0.0107782,0,-26.6861,0.0266861,0
5675,-13.031,-12.2271,-8.38417,0.013031,0,0.0122271,0,0.00838417,0,-17.0884,0.0170884,0
5676,-26.5704,-32.7516,-30.4969,0.0265704,0,0.0327516,0,0.0304969,0,-32.9946,0.0329946,0
5677,-26.0201,-30.0729,-29.9601,0.0260201,0,0.0300729,0,0.0299601,0,-30.085,0.030085,0
5678,-23.9888,-25.8437,-25.8381,0.0239888,0,0.0258437,0,0.0258381,0,-25.8443,0.0258443,0
5679,-16.5023,-17.452,-17.4518,0.0165023,0,0.017452,0,0.0174518,0,-17.4521,0.0174521,0
5680,-6.49215,-5.71793,-5.71791,0.00649215,0,0.00571793,0,0.00571791,0,-5.71793,0.00571793,0
5681,0.504009,0.504009,0.504009,0,0.000504009,0,0.000504009,0,0.000504009,10.0802,0,0.0100802
5682,0.51104,0.51104,0.51104,0,0.00051104,0,0.00051104,0,0.00051104,10.2208,0,0.0102208
5683,0.52442,0.52442,0.52442,0,0.00052442,0,0.00052442,0,0.00052442,10.4884,0,0.0104884
5684,3.66626,0.545255,3.18439,0,0.00366626,0,0.000545255,0,0.00318439,10.9051,0,0.0109051
5685,5.32272,0.498714,4.47081,0,0.00532272,0,0.000498714,0,0.00447081,9.97429,0,0.00997429
5686,4.56415,0.41459,3.71666,0,0.00456415,0,0.00041459,0,0.00371666,8.2918,0,0.0082918
5687,3.57285,0.610934,2.90944,0,0.00357285,0,0.000610934,0,0.00290944,6.49089,0,0.00649089
5688,2.94788,5.35549,2.75723,0,0.00294788,0,0.00535549,0,0.00275723,5.35549,0,0.00535549
5689,2.75222,4.76568,2.62323,0,0.00275222,0,0.00476568,0,0.00262323,4.76568,0,0.00476568
5690,3.22437,4.52961,2.89227,0,0.00322437,0,0.00452961,0,0.00289227,4.52961,0,0.00452961
5691,3.17185,4.45542,2.87941,0,0.00317185,0,0.00445542,0,0.00287941,4.45542,0,0.00445542
5692,3.59586,4.13044,3.30629,0,0.00359586,0,0.00413044,0,0.00330629,4.13044,0,0.00413044
5693,0.517543,0,0,0,0.000517543,0,0,0,0,-2.53581,0.00253581,0
5694,0,0,0,0,0,0,0,0,0,-13.7234,0.0137234,0
5695,-6.55779,0,-2.35298,0.00655779,0,0,0,0.00235298,0,-25.2343,0.0252343,0
5696,-19.17,-7.38753,-14.4528,0.01917,0,0.00738753,0,0.0144528,0,-34.1187,0.0341187,0
5697,-30.4108,-37.6578,-32.3248,0.0304108,0,0.0376578,0,0.0323248,0,-38.9944,0.0389944,0
5698,-37.3472,-40.8076,-40.5409,0.0373472,0,0.0408076,0,0.0405409,0,-40.8744,0.0408744,0
5699,-38.4654,-41.825,-41.8117,0.0384654,0,0.041825,0,0.0418117,0,-41.8284,0.0418284,0
5700,-28.3009,-28.8611,-28.8605,0.0283009,0,0.0288611,0,0.0288605,0,-28.8613,0.0288613,0
5701,-29.4271,-29.4551,-29.4551,0.0294271,0,0.0294551,0,0.0294551,0,-29.4551,0.0294551,0
5702,-10.2903,-10.2917,-10.2917,0.0102903,0,0.0102917,0,0.0102917,0,-10.2917,0.0102917,0
5703,-20.091,-20.0911,-20.0911,0.020091,0,0.0200911,0,0.0200911,0,-20.0911,0.0200911,0
5704,-9.09398,-8.85227,-8.85227,0.00909398,0,0.00885227,0,0.00885227,0,-8.85227,0.00885227,0
5705,-0.0777762,0.153203,0.153203,7.78E-05,0,0,0.000153203,0,0.000153203,3.06407,0,0.00306407
5706,0.463552,0.463552,0.463552,0,0.000463552,0,0.000463552,0,0.000463552,9.27103,0,0.00927103
5707,0.505984,0.505984,0.505984,0,0.000505984,0,0.000505984,0,0.000505984,10.1197,0,0.0101197
5708,0.801236,0.535812,0.535812,0,0.000801236,0,0.000535812,0,0.000535812,10.7162,0,0.0107162
5709,3.85723,0.510106,3.81773,0,0.00385723,0,0.000510106,0,0.00381773,10.2021,0,0.0102021
5710,3.95315,0.44097,3.95315,0,0.00395315,0,0.00044097,0,0.00395315,8.8194,0,0.0088194
5711,3.15164,0.351562,3.15164,0,0.00315164,0,0.000351562,0,0.00315164,7.03124,0,0.00703124
5712,2.7908,0.288497,2.58628,0,0.0027908,0,0.000288497,0,0.00258628,5.76993,0,0.00576993
5713,2.72925,3.85981,2.3896,0,0.00272925,0,0.00385981,0,0.0023896,4.95829,0,0.00495829
5714,2.51762,4.57383,2.51762,0,0.00251762,0,0.00457383,0,0.00251762,4.57383,0,0.00457383
5715,2.79964,4.50113,2.68772,0,0.00279964,0,0.00450113,0,0.00268772,4.50113,0,0.00450113
5716,2.71644,4.16893,2.67418,0,0.00271644,0,0.00416893,0,0.00267418,4.16893,0,0.00416893
5717,0.582595,0,0,0,0.000582595,0,0,0,0,-1.84386,0.00184386,0
5718,0.0748559,0,0,0,7.49E-05,0,0,0,0,-6.2562,0.0062562,0
5719,-3.29369,0,0,0.00329369,0,0,0,0,0,-22.7039,0.0227039,0
5720,-15.6645,0,-10.943,0.0156645,0,0,0,0.010943,0,-31.9087,0.0319087,0
5721,-26.3834,-29.8464,-24.8011,0.0263834,0,0.0298464,0,0.0248011,0,-36.4194,0.0364194,0
5722,-26.0592,-29.2208,-28.9686,0.0260592,0,0.0292208,0,0.0289686,0,-29.5495,0.0295495,0
5723,-20.5318,-22.1081,-22.0955,0.0205318,0,0.0221081,0,0.0220955,0,-22.1246,0.0221246,0
5724,-35.5141,-38.4702,-38.4695,0.0355141,0,0.0384702,0,0.0384695,0,-38.471,0.038471,0
5725,-37.0335,-37.9184,-37.9183,0.0370335,0,0.0379184,0,0.0379183,0,-37.9184,0.0379184,0
5726,-22.5498,-22.594,-22.594,0.0225498,0,0.022594,0,0.022594,0,-22.594,0.022594,0
5727,-3.60419,-2.84109,-2.84109,0.00360419,0,0.00284109,0,0.00284109,0,-2.84109,0.00284109,0
5728,0.244905,0.244905,0.244905,0,0.000244905,0,0.000244905,0,0.000244905,4.8981,0,0.0048981
5729,0.221437,0.219041,0.219041,0,0.000221437,0,0.000219041,0,0.000219041,4.38082,0,0.00438082
5730,0.466434,0.466434,0.466434,0,0.000466434,0,0.000466434,0,0.000466434,9.32869,0,0.00932869
5731,0.503099,0.503099,0.503099,0,0.000503099,0,0.000503099,0,0.000503099,10.062,0,0.010062
5732,2.94264,0.540083,2.29385,0,0.00294264,0,0.000540083,0,0.00229385,10.8017,0,0.0108017
5733,4.58704,0.51168,4.58704,0,0.00458704,0,0.00051168,0,0.00458704,10.2336,0,0.0102336
5734,3.99279,0.445392,3.99279,0,0.00399279,0,0.000445392,0,0.00399279,8.90784,0,0.00890784
5735,3.72077,0.352536,3.16037,0,0.00372077,0,0.000352536,0,0.00316037,7.05073,0,0.00705073
5736,3.14259,5.24696,2.8714,0,0.00314259,0,0.00524696,0,0.0028714,5.70923,0,0.00570923
5737,2.92382,5.08794,2.80061,0,0.00292382,0,0.00508794,0,0.00280061,5.08794,0,0.00508794
5738,3.07765,4.79791,3.05418,0,0.00307765,0,0.00479791,0,0.00305418,4.79791,0,0.00479791
5739,3.00506,4.68475,3.07189,0,0.00300506,0,0.00468475,0,0.00307189,4.68475,0,0.00468475
5740,2.89232,4.22402,3.39917,0,0.00289232,0,0.00422402,0,0.00339917,4.22402,0,0.00422402
5741,0.567089,0,0,0,0.000567089,0,0,0,0,-2.00591,0.00200591,0
5742,0,0,0,0,0,0,0,0,0,-12.3962,0.0123962,0
5743,-5.77488,0,-0.973848,0.00577488,0,0,0,0.000973848,0,-23.7085,0.0237085,0
5744,-16.9973,-1.96067,-12.9264,0.0169973,0,0.00196067,0,0.0129264,0,-31.9056,0.0319056,0
5745,-29.0941,-37.4263,-29.5996,0.0290941,0,0.0374263,0,0.0295996,0,-38.9236,0.0389236,0
5746,-39.7658,-43.7137,-43.3224,0.0397658,0,0.0437137,0,0.0433224,0,-43.7886,0.0437886,0
5747,-36.707,-39.9276,-39.908,0.036707,0,0.0399276,0,0.039908,0,-39.9313,0.0399313,0
5748,-36.0552,-36.7519,-36.7509,0.0360552,0,0.0367519,0,0.0367509,0,-36.7521,0.0367521,0
5749,-25.4394,-25.4742,-25.4741,0.0254394,0,0.0254742,0,0.0254741,0,-25.4742,0.0254742,0
5750,-34.7206,-34.7223,-34.7223,0.0347206,0,0.0347223,0,0.0347223,0,-34.7223,0.0347223,0
5751,-24.927,-24.9271,-24.9271,0.024927,0,0.0249271,0,0.0249271,0,-24.9271,0.0249271,0
5752,-9.70229,-9.59414,-9.59414,0.00970229,0,0.00959414,0,0.00959414,0,-9.59414,0.00959414,0
5753,0.0202852,0.174504,0.174504,0,2.03E-05,0,0.000174504,0,0.000174504,3.49008,0,0.00349008
5754,0.482591,0.482591,0.482591,0,0.000482591,0,0.000482591,0,0.000482591,9.65181,0,0.00965181
5755,0.513741,0.513741,0.513741,0,0.000513741,0,0.000513741,0,0.000513741,10.2748,0,0.0102748
5756,0.816284,0.54087,0.691741,0,0.000816284,0,0.00054087,0,0.000691741,10.8174,0,0.0108174
5757,4.21805,0.516326,4.14599,0,0.00421805,0,0.000516326,0,0.00414599,10.3265,0,0.0103265
5758,3.98674,0.444717,3.98674,0,0.00398674,0,0.000444717,0,0.00398674,8.89435,0,0.00889435
5759,3.17717,0.35441,3.17717,0,0.00317717,0,0.00035441,0,0.00317717,7.0882,0,0.0070882
5760,2.86959,0.530389,2.62524,0,0.00286959,0,0.000530389,0,0.00262524,5.85687,0,0.00585687
5761,2.86992,5.21385,2.67401,0,0.00286992,0,0.00521385,0,0.00267401,5.21385,0,0.00521385
5762,2.70761,4.79341,2.63849,0,0.00270761,0,0.00479341,0,0.00263849,4.79341,0,0.00479341
5763,3.01179,4.69524,2.98347,0,0.00301179,0,0.00469524,0,0.00298347,4.69524,0,0.00469524
5764,2.78083,4.26918,2.74473,0,0.00278083,0,0.00426918,0,0.00274473,4.26918,0,0.00426918
5765,0.668886,0,0,0,0.000668886,0,0,0,0,-1.41335,0.00141335,0
5766,0,0,0,0,0,0,0,0,0,-12.3969,0.0123969,0
5767,-5.27211,0,-0.610463,0.00527211,0,0,0,0.000610463,0,-23.1736,0.0231736,0
5768,-17.644,-1.52997,-13.091,0.017644,0,0.00152997,0,0.013091,0,-32.5454,0.0325454,0
5769,-29.4487,-37.5409,-30.514,0.0294487,0,0.0375409,0,0.030514,0,-39.0917,0.0390917,0
5770,-39.4971,-43.3576,-43.0063,0.0394971,0,0.0433576,0,0.0430063,0,-43.4352,0.0434352,0
5771,-41.8034,-44.9821,-44.9646,0.0418034,0,0.0449821,0,0.0449646,0,-44.986,0.044986,0
5772,-44.2557,-44.501,-44.5001,0.0442557,0,0.044501,0,0.0445001,0,-44.5012,0.0445012,0
5773,-40.5003,-40.5126,-40.5125,0.0405003,0,0.0405126,0,0.0405125,0,-40.5126,0.0405126,0
5774,-32.6606,-32.6612,-32.6612,0.0326606,0,0.0326612,0,0.0326612,0,-32.6612,0.0326612,0
5775,-21.3865,-21.3865,-21.3865,0.0213865,0,0.0213865,0,0.0213865,0,-21.3865,0.0213865,0
5776,-8.77811,-8.54545,-8.54545,0.00877811,0,0.00854545,0,0.00854545,0,-8.54545,0.00854545,0
5777,0.0450961,0.182589,0.182589,0,4.51E-05,0,0.000182589,0,0.000182589,3.65178,0,0.00365178
5778,0.483118,0.483118,0.483118,0,0.000483118,0,0.000483118,0,0.000483118,9.66236,0,0.00966236
5779,0.504335,0.504335,0.504335,0,0.000504335,0,0.000504335,0,0.000504335,10.0867,0,0.0100867
5780,0.85852,0.540158,0.684757,0,0.00085852,0,0.000540158,0,0.000684757,10.8032,0,0.0108032
5781,4.19666,0.51168,4.09862,0,0.00419666,0,0.00051168,0,0.00409862,10.2336,0,0.0102336
5782,4.04049,0.450713,4.04049,0,0.00404049,0,0.000450713,0,0.00404049,9.01426,0,0.00901426
5783,3.18321,0.355084,3.18321,0,0.00318321,0,0.000355084,0,0.00318321,7.10169,0,0.00710169
5784,2.89002,0.53125,2.62121,0,0.00289002,0,0.00053125,0,0.00262121,5.84788,0,0.00584788
5785,2.84352,5.16589,2.64775,0,0.00284352,0,0.00516589,0,0.00264775,5.16589,0,0.00516589
5786,2.72857,4.83988,2.66407,0,0.00272857,0,0.00483988,0,0.00266407,4.83988,0,0.00483988
5787,3.00025,4.67725,2.97192,0,0.00300025,0,0.00467725,0,0.00297192,4.67725,0,0.00467725
5788,2.89317,4.47809,2.89436,0,0.00289317,0,0.00447809,0,0.00289436,4.47809,0,0.00447809
5789,0.812123,0,0,0,0.000812123,0,0,0,0,-0.530477,0.000530477,0
5790,0,0,0,0,0,0,0,0,0,-11.0973,0.0110973,0
5791,-3.83019,0,0,0.00383019,0,0,0,0,0,-21.0367,0.0210367,0
5792,-14.1724,0,-10.6295,0.0141724,0,0,0,0.0106295,0,-29.3931,0.0293931,0
5793,-26.0205,-28.8206,-23.203,0.0260205,0,0.0288206,0,0.023203,0,-36.0159,0.0360159,0
5794,-33.5277,-37.6407,-37.3598,0.0335277,0,0.0376407,0,0.0373598,0,-38.0004,0.0380004,0
5795,-40.3006,-43.8979,-43.8838,0.0403006,0,0.0438979,0,0.0438838,0,-43.9159,0.0439159,0
5796,-39.3425,-40.7394,-40.7387,0.0393425,0,0.0407394,0,0.0407387,0,-40.7403,0.0407403,0
5797,-35.6102,-35.6801,-35.68,0.0356102,0,0.0356801,0,0.03568,0,-35.6801,0.0356801,0
5798,-30.4086,-30.4121,-30.4121,0.0304086,0,0.0304121,0,0.0304121,0,-30.4121,0.0304121,0
5799,-13.3482,-13.3484,-13.3484,0.0133482,0,0.0133484,0,0.0133484,0,-13.3484,0.0133484,0
5800,-2.20794,-0.520315,-0.520315,0.00220794,0,0.000520315,0,0.000520315,0,-0.520315,0.000520315,0
5801,0.24726,0.24726,0.24726,0,0.00024726,0,0.00024726,0,0.00024726,4.9452,0,0.0049452
5802,0.46468,0.46468,0.46468,0,0.00046468,0,0.00046468,0,0.00046468,9.29359,0,0.00929359
5803,0.498864,0.498864,0.498864,0,0.000498864,0,0.000498864,0,0.000498864,9.97729,0,0.00997729
5804,1.55148,0.518987,0.745225,0,0.00155148,0,0.000518987,0,0.000745225,10.3797,0,0.0103797
5805,4.15986,0.489796,3.97683,0,0.00415986,0,0.000489796,0,0.00397683,9.79592,0,0.00979592
5806,3.94475,0.440033,3.94475,0,0.00394475,0,0.000440033,0,0.00394475,8.80067,0,0.00880067
5807,3.26283,0.363965,3.26283,0,0.00326283,0,0.000363965,0,0.00326283,7.2793,0,0.0072793
5808,3.32312,0.649847,2.70922,0,0.00332312,0,0.000649847,0,0.00270922,6.04423,0,0.00604423
5809,2.95077,5.36074,2.76671,0,0.00295077,0,0.00536074,0,0.00276671,5.36074,0,0.00536074
5810,2.79081,4.77768,2.62983,0,0.00279081,0,0.00477768,0,0.00262983,4.77768,0,0.00477768
5811,2.98631,4.65552,2.98047,0,0.00298631,0,0.00465552,0,0.00298047,4.65552,0,0.00465552
5812,2.80605,4.34176,2.8142,0,0.00280605,0,0.00434176,0,0.0028142,4.34176,0,0.00434176
5813,1.12725,1.20663,0.961069,0,0.00112725,0,0.00120663,0,0.000961069,1.20663,0,0.00120663
5814,0.313119,0,0,0,0.000313119,0,0,0,0,-4.01434,0.00401434,0
5815,-0.630539,0,0,0.000630539,0,0,0,0,0,-19.0806,0.0190806,0
5816,-2.93154,0,0,0.00293154,0,0,0,0,0,-8.37888,0.00837888,0
